system   D            wsystem.c:633  _al_win_safe_load_library        [   0.00095] PathFindOnPath found: C:\WINDOWS\system32\d3d9.dll
display  D   display_settings.c:191  debug_display_settings           [   0.02083] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02084] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02085] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02086] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02086] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02087] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02088] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02089] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02090] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02091] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02092] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02093] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02094] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02095] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02095] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02096] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02097] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02099] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02099] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02100] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02101] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02102] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02104] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02105] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02107] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02108] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02110] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02111] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02113] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.02115] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.02116] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02118] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02119] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02121] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02122] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02123] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02124] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02125] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02126] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02127] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02128] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02129] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02130] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02131] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02132] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02133] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02134] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02135] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02135] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02136] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02137] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02138] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02142] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02143] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02144] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02145] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02146] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02147] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02148] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02149] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.02150] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.02151] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1645 d3d_create_display_internals     [   0.02153] Trying format 0.
d3d      I         d3d_disp.cpp:1326 d3d_display_thread_proc          [   0.02171] Chose a display format: 23
d3d      I         d3d_disp.cpp:1395 d3d_display_thread_proc          [   0.02174] Normal window.
d3d      I         d3d_disp.cpp:801  d3d_create_device                [   0.04244] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:866  d3d_create_device                [   0.05440] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:874  d3d_create_device                [   0.05443] Success
d3d      D         d3d_disp.cpp:1668 d3d_create_display_internals     [   0.05445] Resumed after wait.
d3d      I         d3d_disp.cpp:1701 d3d_create_display_internals     [   0.05449] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1724 d3d_create_display_internals     [   0.05451] Returning d3d_display: 00B138D0
d3d      D         d3d_disp.cpp:1749 d3d_create_display_locked        [   0.05452] al_display=00B138D0
d3d      D         d3d_disp.cpp:1750 d3d_create_display_locked        [   0.05452] al_display->vt=00AE4CD0
dtor     D               dtor.c:184  _al_register_destructor          [   0.05608] added dtor for object 00AF5148, func 6F49220C
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05754] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05758] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05759] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05761] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05762] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05764] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05765] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05766] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.05768] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.05769] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.05771] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.05772] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.05773] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.06016] added dtor for object 07BF82C8, func 6F491FFA
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.06781] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.06784] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08225] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08227] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08228] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08229] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08230] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08231] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08231] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08232] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08233] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.08234] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.08234] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.08235] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.08236] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.08248] added dtor for object 07BF8618, func 6F491FFA
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.08351] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.08354] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08517] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08519] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08520] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08521] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08521] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08522] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08523] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08524] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08525] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.08526] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.08526] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.08527] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.08528] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.08540] added dtor for object 00AE0AB8, func 6F491FFA
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.08570] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.08573] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08638] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08639] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08640] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08641] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08642] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08643] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08644] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08645] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08646] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.08647] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.08647] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.08648] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.08649] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.08660] added dtor for object 07BF1238, func 6F491FFA
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.08690] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.08691] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08752] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08753] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08754] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08755] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08756] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08757] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08758] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08758] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08759] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.08760] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.08761] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.08762] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.08763] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.08773] added dtor for object 07BF5590, func 6F491FFA
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.08803] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.08804] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08866] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08867] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08868] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08869] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08870] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08871] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08872] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08873] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08873] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.08874] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.08875] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.08876] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.08877] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.08888] added dtor for object 07BF58E0, func 6F491FFA
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.08918] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.08920] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08981] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08982] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08983] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08984] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08985] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08986] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08987] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08987] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.08988] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.08989] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   0.08990] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   0.08991] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   0.08992] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.09003] added dtor for object 07BF59E0, func 6F491FFA
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   0.09041] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   0.09044] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09134] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09136] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09137] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09138] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09138] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09139] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09140] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09141] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   0.09142] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   0.09143] Alpha doesn't match
